,cell,Agbl1,Angptl4,Bank1,Ccl5,Ccr9,Cd226,Cd44,Cd79a,Chil3,Cldn5,Col1a2,Col3a1,Col4a1,Col6a1,Col6a2,Col6a3,Ddx60,Dhx58,Gzma,H5NA,HA,Ifi30,Ifi35,Ifih1,Ifit1,Ifit2,Ifit3,Isg15,Kcnip4,M,NP,NS,Nectin2,PA,PA.97T,PA.T97I,PB1,PB2,PB2.192E,PB2.220I,PB2.627E,PB2.E192K,PB2.E627K,PB2.I220V,Pkib,Prickle2,Retnlg,Rsad2,S100a8,S100a9,Samhd1,Sdc2,Sdc4,Sftpa1,Sftpb,St8sia6,Stat1,Tlr4,Usp18,Znfx1,cluster
95,"(1040.30, 1015.60)",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,Macrophages
96,"(1040.36, 1339.97)",0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,5,1,0,2,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,10,9,0,0,0,0,1,0,6,Fibroblasts
97,"(1041.04, 820.53)",0,1,0,0,0,1,0,0,0,0,7,3,0,3,1,0,2,1,0,2,0,0,0,0,0,0,0,5,0,1,0,0,1,0,1,0,0,0,0,0,5,0,2,0,0,0,1,3,0,0,0,3,6,0,0,0,2,0,0,3,Fibroblasts
98,"(1043.24, 658.41)",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,Endothelial_cells
99,"(1043.56, 1764.60)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
100,"(1043.81, 1458.59)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
101,"(1043.92, 2496.86)",0,0,1,0,0,0,0,1,0,0,3,0,0,2,0,0,4,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,6,0,0,1,5,0,1,10,T_cells
102,"(1043.92, 34.69)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,Fibroblasts
103,"(1044.65, 2090.11)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0,0,0,0,2,Undefined
104,"(1044.69, 56.71)",0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Fibroblasts
105,"(1044.98, 1838.91)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,Undefined
106,"(1045.11, 2070.48)",0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,10,0,0,0,0,0,2,1,Macrophages
107,"(1045.34, 1828.07)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,Undefined
108,"(1046.11, 2335.02)",0,1,1,0,0,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,9,5,1,6,0,2,0,0,0,Undefined
109,"(1046.53, 1075.00)",0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,0,Endothelial_cells
110,"(1047.10, 1239.03)",0,4,0,0,0,2,0,0,0,0,1,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,6,0,0,0,0,0,2,1,Macrophages
111,"(1047.22, 989.84)",0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,Macrophages
112,"(1047.44, 1787.93)",0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,2,Fibroblasts
113,"(1047.46, 2279.71)",0,2,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,17,8,2,2,0,0,0,0,6,Neutrophils
114,"(1047.51, 2052.92)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,Fibroblasts
115,"(1048.15, 2377.53)",0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,1,0,1,0,0,4,NK_cells
116,"(1048.22, 2456.86)",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,NK_cells
117,"(1048.25, 2313.31)",0,2,0,0,0,2,0,0,0,0,2,4,0,8,3,0,0,1,0,1,1,2,0,0,0,0,0,1,1,3,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,9,7,0,0,0,1,0,0,2,Fibroblasts
118,"(1048.87, 601.41)",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,8,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,4,3,3,1,0,0,0,0,4,Epithelial_cells
119,"(105.26, 1834.08)",0,0,0,0,0,0,0,0,0,0,1,3,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,6,6,0,2,0,2,0,1,2,Fibroblasts
120,"(1050.00, 1862.70)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
121,"(1050.80, 2035.16)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,Macrophages
122,"(1051.49, 737.55)",0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,2,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,Macrophages
123,"(1052.96, 77.71)",0,0,0,1,0,1,1,0,0,0,9,2,0,1,2,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,4,0,0,0,0,0,0,1,Fibroblasts
124,"(1053.02, 782.61)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,1,0,0,0,3,T_cells
125,"(1053.29, 2534.26)",0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,B_cells
126,"(1054.23, 936.37)",0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,B_cells
127,"(1054.63, 816.52)",1,1,0,0,0,0,0,0,0,0,5,2,0,7,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,5,0,0,0,7,4,0,0,0,1,0,0,3,Fibroblasts
128,"(1054.92, 36.90)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,Undefined
129,"(1055.19, 1279.15)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,1,9,0,0,0,0,0,0,0,Undefined
130,"(1056.65, 1175.91)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,6,Fibroblasts
131,"(1056.84, 1456.22)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,Undefined
132,"(1057.63, 2046.02)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,NK_cells
133,"(1058.67, 1309.93)",1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,18,2,0,0,0,0,0,0,5,Fibroblasts
134,"(1058.81, 652.10)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
135,"(1058.97, 1202.30)",5,5,0,0,1,1,0,0,0,1,4,2,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,8,5,0,0,1,2,0,0,4,T_cells
136,"(1059.16, 2246.51)",0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,3,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,NK_cells
137,"(1059.60, 614.68)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,Undefined
138,"(1059.62, 1842.02)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,Undefined
139,"(1060.67, 2063.46)",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,4,0,0,0,3,2,0,0,0,0,0,0,0,Undefined
140,"(1060.71, 1819.75)",0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,4,0,1,0,0,0,1,0,1,Fibroblasts
141,"(1061.01, 1915.59)",4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,Undefined
142,"(1061.24, 946.49)",1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,2,B_cells
143,"(1061.29, 2139.59)",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,3,1,0,0,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,2,0,0,3,3,5,0,0,0,0,0,0,1,Macrophages
144,"(1061.71, 2267.93)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,Macrophages
145,"(1062.59, 2217.79)",0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
146,"(1063.69, 2082.78)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,1,0,0,1,Undefined
147,"(1063.84, 1434.59)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,Undefined
148,"(1064.01, 1894.26)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
149,"(1064.70, 2032.03)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,5,1,0,0,0,1,0,2,0,Macrophages
150,"(1065.02, 1050.27)",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,1,0,Macrophages
151,"(1065.51, 927.93)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,Macrophages
152,"(1066.32, 1877.58)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
153,"(1066.40, 2118.58)",4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,6,0,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,2,6,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,4,Endothelial_cells
154,"(1066.45, 735.66)",0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Fibroblasts
155,"(1066.80, 1156.60)",2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,15,1,0,0,1,1,1,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,3,1,8,1,1,0,2,1,2,8,B_cells
156,"(1066.92, 1123.16)",6,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,1,12,6,2,1,3,0,3,4,T_cells
157,"(1067.07, 622.57)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,2,Undefined
158,"(1069.06, 1340.16)",1,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12,4,0,0,0,0,0,0,2,Macrophages
159,"(1069.07, 2196.20)",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Fibroblasts
160,"(1069.25, 34.89)",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,Fibroblasts
161,"(1069.37, 2379.71)",1,2,0,0,0,0,0,0,0,0,7,7,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,1,0,9,15,0,3,0,5,0,1,6,Macrophages
162,"(1069.97, 1011.01)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,Epithelial_cells
163,"(107.02, 901.08)",0,3,0,0,0,0,0,0,0,0,1,3,0,4,0,0,8,0,0,0,1,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,13,5,0,0,0,4,0,1,5,Endothelial_cells
164,"(1070.50, 1770.82)",0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,1,0,0,0,0,2,Macrophages
165,"(1071.06, 1477.69)",1,1,0,1,0,0,0,0,1,0,0,0,0,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,6,11,0,0,0,0,0,0,0,NK_cells
166,"(1071.18, 2058.57)",0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,6,0,0,0,1,3,0,1,0,0,0,0,0,NK_cells
167,"(1071.52, 2102.01)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,4,5,0,0,0,1,0,0,2,Undefined
168,"(1071.53, 11.02)",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fibroblasts
169,"(1071.58, 1955.25)",6,0,1,0,0,2,0,0,0,4,1,0,0,0,0,0,9,0,0,1,0,0,0,3,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,0,0,2,0,0,0,5,2,0,0,0,2,0,0,3,Endothelial_cells
170,"(1071.74, 2016.67)",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,2,2,3,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,1,3,0,0,0,1,0,0,1,Macrophages
171,"(1072.49, 1854.45)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,Epithelial_cells
172,"(1072.52, 2236.28)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Fibroblasts
173,"(1072.76, 2256.11)",0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,B_cells
174,"(1075.54, 2416.95)",0,3,0,0,0,0,0,0,0,0,2,1,0,1,1,0,4,0,0,0,1,1,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,1,1,2,1,Fibroblasts
175,"(1076.06, 2086.59)",1,0,0,0,1,0,1,0,0,0,1,0,0,3,0,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,Fibroblasts
176,"(1076.32, 2530.95)",2,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,5,6,1,0,0,1,0,1,1,Fibroblasts
177,"(1076.72, 2219.12)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,1,4,0,0,0,0,0,0,0,Undefined
178,"(1076.90, 2189.42)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Undefined
179,"(1076.93, 739.09)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,1,B_cells
180,"(1078.14, 1262.13)",1,3,1,0,0,0,0,0,0,1,1,3,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,7,7,0,0,0,4,0,1,2,Undefined
181,"(1078.78, 453.35)",0,1,0,0,0,0,0,0,0,1,2,1,0,4,0,0,3,0,2,0,2,1,0,0,0,0,0,0,0,4,0,0,1,0,1,0,1,0,0,0,7,0,0,0,0,0,0,5,0,0,3,7,10,0,0,0,2,0,0,2,NK_cells
182,"(1078.81, 2503.94)",2,0,0,0,0,0,0,0,0,0,1,2,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,Endothelial_cells
183,"(108.52, 1494.70)",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,T_cells
184,"(108.74, 1639.14)",0,1,3,0,0,0,0,0,0,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,2,0,0,1,3,0,1,B_cells
185,"(108.91, 2376.64)",0,0,0,0,1,0,0,0,0,0,1,3,0,1,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,3,0,0,1,0,0,2,Fibroblasts
186,"(1080.72, 2404.40)",0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,1,0,1,3,Macrophages
187,"(1080.91, 1136.20)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Undefined
188,"(1081.12, 716.45)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Undefined
189,"(1081.41, 918.50)",0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,Undefined
190,"(1082.73, 903.02)",0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,13,3,0,1,0,1,0,0,4,Fibroblasts
